ID,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
7731,0.0,0.0,29.0,1412.5,0.007142857,0.046428570999999995,0.0,0.0,5,2,2,6,13,0,0
7732,0.0,0.0,53.0,715.5,0.022641509,0.036298292999999995,0.0,1.0,5,2,2,7,3,0,1
7733,0.0,0.0,27.0,1474.533333,0.014814815,0.030123457000000003,27.89717093,0.0,10,3,3,6,1,0,1
7734,0.0,0.0,10.0,244.66666669999998,0.005,0.065,0.0,0.0,12,1,1,1,1,0,0
7735,0.0,0.0,8.0,138.375,0.0,0.025,0.0,0.0,12,2,2,1,2,1,0
7736,0.0,0.0,39.0,1003.38,0.06829268299999999,0.08699187,0.0,0.0,8,1,1,1,3,0,0
7737,0.0,0.0,6.0,399.0,0.033333333,0.022222222000000003,44.99,0.0,5,3,2,2,5,0,0
7738,2.0,16.0,26.0,690.5666667,0.0,0.0037037040000000004,59.33984611,0.0,7,2,4,8,2,0,0
7739,3.0,62.8,90.0,2167.9004760000003,0.0028985509999999996,0.013297101,0.0,0.0,8,1,1,3,4,0,0
7740,2.0,81.0,41.0,1355.483333,0.0,0.007142857,0.0,0.0,12,1,1,3,2,0,1
7741,0.0,0.0,8.0,170.5333333,0.0,0.0,37.96905976,0.0,8,2,5,1,5,1,0
7742,0.0,0.0,20.0,332.0,0.03,0.06,0.0,0.0,3,4,1,3,1,0,0
7743,0.0,0.0,4.0,75.4,0.1,0.125,0.0,0.0,11,3,3,1,3,0,0
7744,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,3,2,4,1,1,0
7745,1.0,20.0,96.0,5604.977381000001,0.004888889,0.016624762,5.3448988889999995,0.0,5,2,7,1,6,0,0
7746,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,1,1,4,3,0,0
7747,4.0,218.25,25.0,402.0430403,0.007142857,0.02202381,0.0,0.0,11,1,1,1,10,0,0
7748,2.0,0.0,20.0,543.9583332999999,0.00952381,0.026984127000000004,0.0,0.0,12,3,2,1,2,0,0
7749,0.0,0.0,7.0,316.25,0.0,0.014285714,0.0,0.0,5,3,2,1,4,0,1
7750,0.0,0.0,8.0,148.5,0.0,0.014285714,0.0,0.0,12,1,1,1,1,0,1
7751,0.0,0.0,6.0,116.5,0.0,0.066666667,0.0,0.0,3,2,2,2,3,0,1
7752,0.0,0.0,17.0,229.33333330000002,0.011111111000000002,0.031481481,0.0,0.0,3,1,1,1,1,0,0
7753,0.0,0.0,40.0,1530.248485,0.005128205,0.029795821,0.0,0.0,3,3,2,1,2,0,0
7754,1.0,60.5,94.0,2267.472565,0.002111614,0.008213489000000001,4.511078764,0.0,11,3,2,3,2,0,0
7755,0.0,0.0,7.0,133.5,0.0,0.025,0.0,0.0,11,2,2,6,6,2,0
7756,0.0,0.0,49.0,1164.416667,0.048,0.064,0.0,1.0,5,3,2,1,4,0,1
7757,0.0,0.0,6.0,954.5,0.0,0.066666667,0.0,0.4,5,2,2,3,4,0,0
7758,0.0,0.0,2.0,25.75,0.0,0.066666667,0.0,0.0,11,4,2,6,8,1,0
7759,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2,2,6,1,2,0,0
7760,4.0,516.0,132.0,3083.050977,0.001494396,0.009733401,8.868449011000001,0.0,5,2,5,3,4,0,0
7761,0.0,0.0,4.0,124.5,0.05,0.07,0.0,0.6,5,2,2,6,3,0,0
7762,0.0,0.0,8.0,100.0,0.0,0.025,0.0,0.0,3,1,1,7,1,0,0
7763,2.0,21.2,8.0,2398.7666670000003,0.0,0.022222222000000003,0.0,0.0,6,4,1,1,3,0,0
7764,0.0,0.0,18.0,1273.083333,0.0,0.031818182,6.750968245,0.0,12,1,1,1,1,0,0
7765,1.0,9.0,14.0,548.25,0.022222222000000003,0.05,0.0,0.0,5,1,1,2,2,0,1
7766,1.0,11.0,55.0,3494.06746,0.0,0.029188712999999998,4.007065498,0.0,11,2,2,3,1,0,0
7767,0.0,0.0,20.0,518.6666667,0.0,0.011111111000000002,0.0,0.0,3,2,2,2,1,0,0
7768,0.0,0.0,34.0,1540.75,0.004878049000000001,0.024390244,0.0,0.0,5,2,2,8,3,0,0
7769,0.0,0.0,30.0,1407.5,0.006451613,0.02516129,15.51193548,0.0,5,2,2,1,13,0,0
7770,0.0,0.0,8.0,168.75,0.0,0.03,0.0,0.0,11,3,2,1,7,1,0
7771,0.0,0.0,16.0,2156.0,0.01875,0.035416667,0.0,0.0,3,2,2,3,1,0,0
7772,0.0,0.0,18.0,1045.3,0.0,0.026315789,0.0,0.0,9,2,2,2,1,0,0
7773,0.0,0.0,5.0,57.0,0.08,0.12,0.0,0.0,3,2,5,2,1,0,0
7774,0.0,0.0,2.0,49.4,0.0,0.033333333,16.77416803,0.0,10,2,2,6,2,0,0
7775,3.0,80.0,49.0,1088.05,0.011320755,0.021069182000000002,0.0,0.0,5,1,1,3,3,0,0
7776,0.0,0.0,20.0,739.8333332999999,0.019047619,0.030952381,0.0,0.0,3,2,2,3,3,0,1
7777,0.0,0.0,14.0,128.0,0.0,0.028571429,0.0,0.0,3,2,2,1,2,0,0
7778,1.0,74.75,84.0,2756.2151519999998,0.0,0.0024621210000000003,0.0,0.0,3,2,2,9,3,1,1
7779,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6,1,1,1,3,0,0
7780,0.0,0.0,23.0,2225.288889,0.004347826,0.021516165,0.0,0.0,11,1,1,4,1,0,0
7781,0.0,0.0,11.0,242.91666669999998,0.0,0.02,16.16057924,0.0,12,2,10,7,2,0,1
7782,0.0,0.0,108.0,2270.908333,0.005504586999999999,0.029663609,0.0,0.0,11,2,2,1,3,0,0
7783,0.0,0.0,29.0,4279.966667000001,0.044827585999999996,0.072413793,0.0,0.0,12,2,2,1,1,0,0
7784,3.0,68.75,227.0,12460.670059999999,0.007569141,0.014819782,0.0,0.0,11,2,2,1,2,0,0
7785,0.0,0.0,12.0,1256.0,0.0,0.01875,0.0,0.0,6,2,2,3,1,1,0
7786,2.0,53.4,45.0,1372.875238,0.004166667,0.00625,0.0,0.0,9,4,1,1,3,1,0
7787,1.0,2.0,11.0,711.5666667,0.0,0.00515873,0.0,0.0,3,3,2,1,2,0,0
7788,0.0,0.0,66.0,1203.817143,0.0015625,0.004166667,0.0,0.0,9,2,2,4,4,0,1
7789,0.0,0.0,77.0,3785.5625,0.002564103,0.00982906,0.0,0.0,11,2,2,2,8,1,0
7790,1.0,43.4,13.0,94.2,0.042857143,0.05,21.58031621,0.0,7,2,2,3,1,0,0
7791,1.0,2.0,12.0,1311.0,0.053333333,0.08472222199999999,0.0,0.0,5,3,2,1,15,0,0
7792,3.0,433.5,9.0,599.5,0.0,0.020833333,0.0,0.0,11,1,1,1,2,1,0
7793,0.0,0.0,8.0,556.0,0.0,0.015151515,0.0,0.0,12,2,2,1,2,1,1
7794,1.0,13.0,66.0,2049.458471,0.004489796,0.012765306,29.45815149,0.0,3,3,2,3,1,0,1
7795,0.0,0.0,26.0,405.28333330000004,0.0,0.001428571,0.0,0.0,11,2,2,1,2,1,0
7796,3.0,1439.0,19.0,1119.716667,0.0,0.016666667,0.0,0.0,5,1,1,8,2,0,0
7797,0.0,0.0,18.0,849.5416667000002,0.0,0.00875,0.0,0.0,11,1,1,1,2,0,0
7798,0.0,0.0,140.0,2404.831006,0.001428571,0.003142857,0.0,0.0,11,1,1,4,2,0,0
7799,0.0,0.0,2.0,42.0,0.0,0.05,0.0,0.0,3,2,2,6,3,0,0
7800,0.0,0.0,11.0,399.6666667,0.054545455,0.072727273,0.0,0.8,5,2,2,1,2,0,0
7801,3.0,165.0,51.0,2159.004167,0.013684211000000002,0.037347156,10.22993737,0.0,11,1,1,1,2,0,0
7802,0.0,0.0,30.0,1372.4555560000001,0.012903226,0.021505376,21.14016404,0.0,9,2,2,7,1,0,0
7803,4.0,109.0,222.0,9049.534023999999,0.008536232,0.018457453999999998,10.66936985,0.0,11,1,2,3,2,0,1
7804,0.0,0.0,6.0,148.75,0.022222222000000003,0.033333333,0.0,0.0,11,3,2,1,3,0,0
7805,1.0,14.0,89.0,1332.088889,0.0,0.003296703,0.0,0.0,5,1,2,7,3,0,1
7806,0.0,0.0,18.0,490.3,0.011111111000000002,0.022222222000000003,0.0,0.0,9,2,2,1,13,0,0
7807,0.0,0.0,60.0,1993.915257,0.005970149,0.011984126999999999,13.09154641,0.0,5,2,2,2,1,0,0
7808,0.0,0.0,19.0,3277.0,0.015789473999999998,0.037894737000000005,0.0,0.0,3,2,2,4,6,0,0
7809,2.0,31.7,6.0,104.25,0.0,0.0074074069999999995,0.0,0.0,6,2,5,7,11,1,0
7810,0.0,0.0,53.0,2409.068434,0.001960784,0.018076564,0.0,0.0,5,3,2,1,1,0,0
7811,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2,5,2,1,2,0
7812,1.0,0.0,51.0,4651.612222,0.0041558440000000006,0.020606061000000002,0.0,0.0,7,2,4,3,4,0,0
7813,0.0,0.0,30.0,1661.166667,0.0,0.00625,0.0,0.0,12,2,2,2,10,1,0
7814,0.0,0.0,76.0,1985.894203,0.015630252,0.031102029,0.0,0.0,10,2,2,1,1,0,0
7815,0.0,0.0,50.0,1032.008333,0.008,0.014133333,0.0,0.0,11,2,2,1,2,0,1
7816,3.0,52.0,4.0,48.0,0.057142857000000005,0.057142857000000005,0.0,0.0,7,1,1,1,4,0,1
7817,2.0,18.0,1.0,0.0,0.066666667,0.133333333,0.0,0.0,11,1,1,1,2,0,0
7818,3.0,10.0,2.0,73.0,0.0,0.04444444400000001,0.0,0.0,5,3,2,1,6,1,0
7819,0.0,0.0,62.0,2337.196667,0.008196721,0.023911007,0.0,0.0,8,2,2,5,1,0,0
7820,0.0,0.0,12.0,115.16666670000001,0.028571429,0.042857143,0.0,0.0,3,2,2,8,1,0,0
7821,0.0,0.0,11.0,191.0,0.036363636,0.036363636,0.0,0.0,12,1,1,8,2,0,0
7822,0.0,0.0,33.0,583.8333332999999,0.002631579,0.007894736999999999,0.0,0.0,3,2,2,4,3,0,1
7823,0.0,0.0,6.0,125.0,0.0,0.057142857000000005,0.0,0.0,12,2,2,6,1,0,0
7824,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,4,1,6,0,0
7825,0.0,0.0,8.0,70.66666667,0.025,0.05,0.0,0.0,3,2,2,9,10,0,0
7826,0.0,0.0,70.0,1438.71,0.011351351,0.033766459,0.0,0.0,7,2,2,7,1,0,0
7827,0.0,0.0,30.0,986.5,0.0,0.011428571,36.39286104,0.0,12,2,10,1,2,1,0
7828,0.0,0.0,176.0,5505.401209000001,0.0,0.005809793000000001,10.59423174,0.0,11,2,2,1,3,0,0
7829,5.0,128.0,202.0,8217.678753,0.0019047620000000002,0.013668745,3.651726351,0.0,11,2,2,3,10,0,1
7830,0.0,0.0,8.0,108.5,0.013333333000000001,0.048666667000000004,0.0,0.0,12,2,2,2,6,0,0
7831,0.0,0.0,11.0,658.9166667000001,0.0,0.015384615,0.0,0.0,12,2,2,1,2,0,0
7832,2.0,17.0,126.0,5276.227193,0.011548556000000001,0.033933258,0.0,0.0,12,2,2,9,1,0,1
7833,0.0,0.0,4.0,536.5,0.0,0.05,0.0,0.0,5,2,2,9,2,0,0
7834,1.0,19.2,22.0,504.0285714,0.0,0.0037634409999999997,0.0,0.0,9,1,1,1,3,1,0
7835,0.0,0.0,149.0,4107.119658,0.0063694269999999996,0.013305319,0.513385987,0.6,5,1,1,3,1,0,0
7836,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2,2,1,3,0,0
7837,1.0,52.4,35.0,2239.502857,0.010833333,0.024333333,0.0,0.0,11,1,1,8,3,0,0
7838,0.0,0.0,6.0,226.66666669999998,0.0,0.033333333,0.0,0.0,12,4,1,9,1,0,1
7839,0.0,0.0,2.0,53.0,0.0,0.1,0.0,0.0,5,4,2,4,13,0,0
7840,3.0,45.5,117.0,3228.502137,0.0059322030000000005,0.018995891,0.0,0.0,11,1,2,1,2,0,1
7841,0.0,0.0,13.0,796.0,0.0,0.013333333000000001,0.0,0.0,3,2,2,5,2,0,0
7842,0.0,0.0,1.0,31.5,0.05,0.066666667,0.0,0.0,12,3,2,2,3,0,0
7843,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2,4,3,1,0,0
7844,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1,1,6,2,0,0
7845,0.0,0.0,34.0,606.2,0.0,0.001388889,17.92983378,0.0,10,2,2,7,3,1,1
7846,1.0,23.0,19.0,1323.25,0.007692308,0.021816238999999998,21.318,0.0,5,6,2,4,2,0,1
7847,0.0,0.0,32.0,1130.8469699999998,0.014705882,0.01806184,0.0,0.0,5,1,1,2,3,0,1
7848,0.0,0.0,28.0,4446.625,0.030952381,0.07047619,0.0,0.0,11,2,5,1,3,0,0
7849,0.0,0.0,34.0,2240.166667,0.013541667,0.034895833,0.0,0.6,5,1,1,1,4,0,0
7850,0.0,0.0,19.0,593.75,0.0,0.014035088000000001,0.0,0.0,11,2,2,1,2,1,0
7851,0.0,0.0,20.0,724.1333333,0.074074074,0.083333333,0.0,0.6,5,3,3,3,4,0,0
7852,0.0,0.0,24.0,1244.066667,0.008,0.027999999999999997,0.0,0.0,5,1,8,2,6,0,0
7853,0.0,0.0,96.0,5947.97123,0.0125,0.028333333,0.0,0.0,11,2,2,1,1,0,1
7854,3.0,164.5,159.0,5608.913545,0.002453988,0.018075125,2.702517858,0.0,12,2,2,3,1,0,0
7855,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,8,2,2,6,13,0,0
7856,0.0,0.0,12.0,599.6133332999999,0.0,0.020833333,0.0,0.0,11,2,2,4,20,0,1
7857,0.0,0.0,48.0,3025.333333,0.004166667,0.009375,0.0,0.0,8,1,1,1,20,0,0
7858,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,2,2,1,2,0,0
7859,4.0,654.3333332999999,31.0,1204.600433,0.000854701,0.013342491000000001,11.92009615,0.0,3,2,2,7,2,0,0
7860,0.0,0.0,4.0,570.2,0.0,0.05,0.0,0.0,7,2,2,9,1,0,0
7861,0.0,0.0,35.0,1059.0,0.0,0.005882353000000001,0.0,0.0,3,2,2,3,2,1,0
7862,2.0,39.25,39.0,1406.95,0.01533101,0.039562226,5.606382766,0.0,11,3,2,5,2,0,0
7863,0.0,0.0,8.0,89.5,0.15,0.15833333300000002,0.0,0.8,5,3,2,1,3,0,0
7864,0.0,0.0,32.0,2331.15,0.03125,0.048958333,0.0,0.0,8,3,2,4,1,0,0
7865,0.0,0.0,37.0,692.87,0.0,0.0016666670000000001,0.0,0.0,10,1,1,4,4,0,0
7866,0.0,0.0,5.0,14.0,0.12,0.16,0.0,0.6,5,2,4,2,3,0,0
7867,0.0,0.0,23.0,209.83333330000002,0.002173913,0.030434782999999997,0.0,0.0,5,2,2,1,13,0,0
7868,3.0,869.0,34.0,771.5916667,0.009090909,0.030876623,0.0,0.0,3,2,4,1,1,0,0
7869,1.0,8.166666667000001,44.0,1398.390775,0.017391304,0.026402848,10.57361945,0.0,11,1,2,3,1,0,1
7870,1.0,0.0,19.0,381.6,0.040909091,0.056818182,8.330574815,0.0,8,1,1,4,1,0,0
7871,1.0,32.75,95.0,3879.83176,0.001960784,0.017745098,0.0,0.0,11,3,2,3,10,0,1
7872,0.0,0.0,51.0,874.4047618999999,0.008,0.0345,0.0,0.0,11,2,2,7,2,0,0
7873,3.0,222.0,140.0,8961.407670999999,0.00137931,0.012980563999999998,0.0,0.0,3,2,5,2,1,0,1
7874,0.0,0.0,6.0,282.8,0.025,0.025,0.0,0.0,9,3,2,3,5,0,0
7875,0.0,0.0,21.0,258.6166667,0.0,0.009090909,0.0,0.0,12,2,2,4,3,0,0
7876,0.0,0.0,4.0,505.0,0.0,0.05,0.0,0.0,3,2,2,1,1,0,0
7877,2.0,1060.75,136.0,8777.613879,0.007159986,0.016360941,21.3825758,0.0,12,3,2,1,2,0,0
7878,2.0,48.5,71.0,3439.7332420000002,0.0,0.014808078,0.0,0.0,5,2,2,1,2,0,0
7879,0.0,0.0,113.0,5178.531731,0.003896104,0.030191572000000003,0.0,0.0,11,2,2,3,2,0,0
7880,0.0,0.0,3.0,75.0,0.0,0.066666667,0.0,0.0,3,2,5,1,3,0,1
7881,0.0,0.0,13.0,334.75,0.0,0.030769231,0.0,0.0,11,2,2,1,2,0,0
7882,0.0,0.0,94.0,4698.796429,0.0,0.017659574,0.0,0.0,11,2,2,5,2,0,1
7883,0.0,0.0,28.0,818.7916667000001,0.0,0.0034482759999999997,0.0,0.0,3,2,2,1,2,1,0
7884,0.0,0.0,30.0,1029.583333,0.003571429,0.009166667,0.0,0.0,12,3,2,1,2,0,0
7885,0.0,0.0,8.0,612.0,0.0,0.014285714,0.0,0.0,3,3,3,1,2,1,1
7886,0.0,0.0,35.0,1977.05,0.005263158,0.014912281000000001,38.20357895,0.0,5,2,2,1,2,0,0
7887,0.0,0.0,4.0,39.8,0.0,0.05,0.0,0.0,8,1,1,1,3,1,0
7888,0.0,0.0,20.0,469.97619050000003,0.02,0.064,0.0,0.0,11,2,2,1,2,0,0
7889,0.0,0.0,49.0,789.9583332999999,0.004166667,0.015097221999999999,0.0,0.0,3,3,2,7,1,0,0
7890,0.0,0.0,11.0,297.3,0.0,0.041666667000000004,0.0,0.0,5,2,2,4,2,0,0
7891,0.0,0.0,68.0,2853.020833,0.008823529,0.012826797,0.0,0.0,11,1,1,1,3,0,0
7892,0.0,0.0,15.0,276.7333333,0.010526316,0.021052632,69.46239458,0.0,10,2,2,1,4,0,1
7893,3.0,119.0,41.0,4270.141667,0.0044444440000000005,0.027160494,0.0,0.0,3,2,2,4,1,0,0
7894,1.0,15.0,103.0,3626.0032229999997,0.00751634,0.035131628,0.0,0.0,11,1,1,4,2,0,1
7895,0.0,0.0,9.0,324.5,0.014814815,0.022222222000000003,0.0,0.0,3,1,2,6,1,0,0
7896,0.0,0.0,21.0,1483.0,0.007894736999999999,0.021754386,0.0,1.0,5,1,1,3,7,0,1
7897,0.0,0.0,18.0,519.5,0.0,0.035,20.394000000000002,0.0,5,2,2,7,13,0,0
7898,2.0,302.0,49.0,2011.513765,0.020689655,0.024273772000000002,10.74211393,0.0,11,1,1,2,2,0,0
7899,0.0,0.0,43.0,1719.4166670000002,0.004347826,0.026231884,4.242688406,0.0,5,1,1,3,3,0,1
7900,0.0,0.0,5.0,234.9666667,0.0,0.033333333,0.0,0.0,5,3,2,1,13,0,0
7901,4.0,230.0,39.0,2310.083333,0.005769231,0.02702758,27.03298037,0.0,11,1,1,1,2,0,0
7902,0.0,0.0,53.0,975.9722222000001,0.0018518520000000002,0.016296296000000002,75.30864691,0.0,5,2,2,8,4,0,0
7903,0.0,0.0,12.0,482.5,0.02,0.04,0.0,0.0,11,1,2,1,10,0,0
7904,0.0,0.0,35.0,888.3333332999998,0.005714286,0.024285714,7.609371428999999,0.2,5,2,2,6,3,0,0
7905,0.0,0.0,28.0,488.91,0.014814815,0.022222222000000003,45.19820194,0.0,6,1,2,1,1,0,1
7906,0.0,0.0,36.0,1135.166667,0.0074074069999999995,0.040277778,0.0,0.0,5,1,1,1,4,0,1
7907,0.0,0.0,97.0,7515.583333,0.004166667,0.027083332999999998,0.0,0.8,5,2,2,3,2,0,0
7908,0.0,0.0,9.0,312.0,0.0,0.04444444400000001,0.0,0.0,3,1,1,3,3,1,1
7909,0.0,0.0,22.0,2366.6,0.036000000000000004,0.064,0.0,0.0,10,1,1,8,1,0,1
7910,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1,1,1,3,0,0
7911,0.0,0.0,24.0,1015.3,0.0,0.004166667,61.91792063,0.0,8,2,2,3,2,1,0
7912,0.0,0.0,76.0,1553.269048,0.0,0.009586466,0.0,0.0,11,2,4,1,2,0,0
7913,0.0,0.0,3.0,79.0,0.0,0.033333333,0.0,0.0,11,1,2,1,1,0,0
7914,0.0,0.0,5.0,75.6,0.0,0.0,0.0,0.0,10,1,1,3,4,0,1
7915,0.0,0.0,34.0,588.3666667,0.0,0.030246914,8.041078329,0.0,8,2,5,1,1,0,0
7916,1.0,36.5,17.0,318.25,0.011111111000000002,0.05,17.96069044,0.0,11,2,5,1,1,0,1
7917,1.0,36.2,130.0,9447.578514,0.012661499,0.025758193999999998,0.0,0.0,9,1,2,5,1,0,0
7918,0.0,0.0,23.0,1422.85,0.017391304,0.049275362,0.0,0.0,11,2,2,7,1,0,0
7919,4.0,162.0,23.0,659.0833332999999,0.013580247,0.020440917,21.116296300000002,0.0,5,2,2,8,1,0,0
7920,0.0,0.0,14.0,689.3833333,0.0,0.013333333000000001,100.7776,0.0,5,2,2,3,2,0,0
7921,0.0,0.0,11.0,572.0,0.036363636,0.072727273,0.0,0.0,11,1,1,4,3,0,0
7922,0.0,0.0,46.0,1044.8,0.017021276999999998,0.019756838999999998,0.0,0.0,5,3,2,7,4,0,0
7923,0.0,0.0,22.0,1860.25,0.0,0.013095238,12.94438665,0.0,12,2,2,7,1,0,0
7924,0.0,0.0,7.0,170.0,0.0,0.016666667,0.0,0.0,12,2,4,1,2,0,0
7925,2.0,28.4,2.0,5.0,0.0,0.033333333,0.0,0.0,7,2,2,1,5,1,0
7926,0.0,0.0,68.0,1080.15,0.0,0.0017156860000000001,0.0,0.8,5,2,2,2,2,1,0
7927,3.0,17.0,1.0,10.0,0.0,0.04,0.0,0.0,11,1,1,1,8,1,0
7928,0.0,0.0,4.0,538.0,0.0,0.075,0.0,0.0,3,1,1,4,3,0,1
7929,0.0,0.0,38.0,689.65,0.0,0.004878049000000001,34.48748308,0.0,10,2,2,2,2,1,1
7930,0.0,0.0,7.0,38.0,0.0,0.042857143,0.0,0.0,3,2,2,3,1,0,0
7931,0.0,0.0,9.0,314.9,0.0,0.04,0.0,0.0,3,1,1,6,9,1,1
7932,0.0,0.0,69.0,2734.818254,0.0,0.004353234,49.39271642,0.0,5,4,5,3,2,0,0
7933,0.0,0.0,7.0,111.66666670000001,0.0,0.014285714,0.0,0.0,3,2,4,1,2,0,1
7934,0.0,0.0,17.0,451.0,0.0625,0.08541666699999999,0.0,0.0,5,3,2,3,13,0,0
7935,0.0,0.0,4.0,31.0,0.0,0.05,0.0,0.0,3,2,2,2,10,0,1
7936,0.0,0.0,85.0,2387.990657,0.0,0.016080586,3.926014129,0.0,5,3,2,6,4,0,1
7937,4.0,337.5,157.0,6123.741494,0.0071983640000000005,0.019816373999999998,0.0,0.0,11,2,2,7,2,0,1
7938,9.0,1146.666667,45.0,3641.213151,0.002636535,0.014311471000000001,7.753880157999999,0.0,3,2,2,1,2,0,0
7939,0.0,0.0,7.0,562.3,0.0,0.0,36.65735004,0.0,7,1,1,6,2,1,1
7940,0.0,0.0,11.0,782.5,0.0,0.01,0.0,0.0,12,1,1,3,2,1,0
7941,0.0,0.0,10.0,1057.0,0.022222222000000003,0.014814815,0.0,0.0,5,3,2,8,15,1,1
7942,0.0,0.0,4.0,40.0,0.0,0.05,0.0,0.0,5,1,1,3,3,0,0
7943,0.0,0.0,53.0,1768.6570510000001,0.0,0.003921569000000001,0.0,0.0,11,2,4,3,2,0,0
7944,1.0,78.0,18.0,570.3333332999999,0.0,0.015686275,0.0,0.0,5,4,1,1,4,0,1
7945,0.0,0.0,58.0,1806.5041670000003,0.013793103000000001,0.026819923,0.0,0.8,5,2,2,2,6,0,0
7946,3.0,170.58333330000002,5.0,124.95833329999999,0.0,0.005555556,0.0,0.0,11,2,4,7,2,1,0
7947,1.0,0.0,34.0,4566.238095000001,0.02047619,0.059220779,0.0,0.8,5,3,2,1,3,0,0
7948,0.0,0.0,7.0,115.66666670000001,0.0,0.02,0.0,1.0,5,1,1,1,5,1,1
7949,2.0,445.0,38.0,996.5166667000001,0.000854701,0.016544567,0.0,0.0,3,2,2,3,2,0,0
7950,0.0,0.0,15.0,362.6333333,0.028571429,0.039285714,0.0,0.0,12,3,2,2,3,0,0
7951,0.0,0.0,6.0,66.25,0.0,0.066666667,0.0,0.0,11,2,2,9,1,0,0
7952,1.0,303.2,91.0,4864.147143,0.0,0.002380952,0.0,0.0,10,2,2,1,2,1,1
7953,0.0,0.0,7.0,175.4,0.0,0.018181818,0.0,0.0,11,2,5,5,2,1,0
7954,0.0,0.0,91.0,2434.144872,0.002020202,0.019021966,10.51901813,0.0,12,2,2,4,3,0,0
7955,2.0,303.0,67.0,2199.9767859999997,0.008333333,0.027665354,0.0,0.0,11,1,1,1,2,0,1
7956,0.0,0.0,11.0,145.0,0.018181818,0.036363636,0.0,0.0,11,1,1,1,10,0,0
7957,2.0,499.0,12.0,755.0,0.0,0.015384615,71.488,0.0,5,2,5,2,2,1,0
7958,8.0,224.0,114.0,3459.4799780000003,0.0015748029999999998,0.009848144,5.648688126000001,0.0,11,2,2,3,8,0,1
7959,0.0,0.0,8.0,1577.0,0.0,0.025,0.0,0.0,3,1,1,1,2,0,0
7960,2.0,5.0,13.0,354.28333330000004,0.035294118,0.037647059,68.75226072,0.0,9,3,2,4,4,0,1
7961,0.0,0.0,36.0,631.3068627,0.021142857,0.047901224000000006,0.0,0.8,5,2,2,3,6,0,0
7962,0.0,0.0,5.0,829.5,0.0,0.04,0.0,0.0,5,2,2,3,2,0,1
7963,0.0,0.0,15.0,581.4166667000001,0.0,0.007142857,0.0,0.0,3,2,5,1,2,0,0
7964,0.0,0.0,49.0,2612.357143,0.0,0.00952381,0.0,0.0,3,2,2,1,1,0,0
7965,2.0,5.0,93.0,2002.76,0.008163265,0.026598639,0.0,0.0,9,2,2,3,13,0,0
7966,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,5,3,2,1,2,0,0
7967,0.0,0.0,32.0,5330.633333,0.008108108000000001,0.051351350999999996,0.0,0.0,8,2,2,2,1,0,1
7968,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.4,2,2,2,1,3,0,0
7969,0.0,0.0,4.0,157.2,0.04,0.1,0.0,0.0,10,1,8,3,1,0,1
7970,4.0,220.25,106.0,2974.734799,0.005165165,0.02044187,19.03391341,0.0,11,2,2,7,2,0,0
7971,1.0,1174.0,173.0,6014.3984009999995,0.009530631999999999,0.025130309,1.53931845,0.0,11,3,2,1,2,0,1
7972,1.0,14.0,119.0,2763.011332,0.0053672319999999996,0.007566641999999999,0.0,0.0,11,3,2,3,13,0,1
7973,0.0,0.0,27.0,892.9679487,0.014814815,0.022751322999999997,0.0,0.0,12,2,2,3,2,0,1
7974,0.0,0.0,50.0,1388.0523660000001,0.008611111,0.02038584,18.19675574,0.0,9,3,2,3,4,0,0
7975,0.0,0.0,14.0,825.3333332999999,0.0,0.0,50.4111604,0.0,8,2,2,8,4,0,0
7976,1.0,880.25,62.0,2587.150595,0.008333333,0.013161376,0.0,0.0,12,1,2,7,2,0,0
7977,3.0,352.5,41.0,2422.375,0.0,0.016037736,72.43846009,0.0,12,2,2,1,8,0,0
7978,0.0,0.0,40.0,2872.916667,0.0,0.011965812,22.20401709,0.0,5,2,4,3,6,0,0
7979,0.0,0.0,41.0,1135.8607140000001,0.0,0.025876068,11.87691429,1.0,5,2,2,1,2,0,1
7980,0.0,0.0,3.0,903.0,0.0,0.066666667,0.0,0.0,3,2,2,1,1,0,0
7981,0.0,0.0,12.0,676.25,0.0,0.025,0.0,0.0,11,2,4,1,6,0,0
7982,0.0,0.0,9.0,148.33333330000002,0.066666667,0.088888889,0.0,0.0,12,2,2,3,2,0,0
7983,0.0,0.0,8.0,139.0,0.0,0.05,0.0,0.0,5,2,4,3,3,0,0
